Topic,Impact_Factor
magnetostriction,0.27224345151556334
algebraic immunity,0.27224345151556334
einfrastructures,0.27224345151556334
aircraft propulsion,0.27224345151556334
incentive scheme,0.27224345151556334
key exposure,0.27224345151556334
degree centrality,0.27224345151556334
cnc system,0.27224345151556334
jet propulsion laboratory,0.27224345151556334
regulatory requirement,0.27224345151556334
strategic alignment,0.27224345151556334
keycompromise impersonation,0.27224345151556334
shipyard,0.2716484298796126
agile approach,0.27073867072215324
ensemble model,0.27073867072215324
imageguided radiation therapy,0.27073867072215324
agile practice,0.27073867072215324
radiotherapy setup error,0.27073867072215324
ensemble technique,0.27073867072215324
r image,0.27073867072215324
software architecture decay,0.2702646122814062
software architecture reconstruction,0.2702646122814062
unit root,0.2702646122814062
electronic system,0.2702646122814062
"radio systems, diversity",0.2702646122814062
dsp chip,0.2702646122814062
fiveaxis machining,0.2702646122814062
radio telephone,0.2702646122814062
software architecture erosion,0.2702646122814062
cointegration analysis,0.2702646122814062
fighter aircraft,0.2702646122814062
dspbased,0.2702646122814062
tool path generation,0.2702646122814062
ionic conduction,0.2702646122814062
ultrasonic guided wave,0.2702646122814062
software architecture reverse engineering,0.2702646122814062
control tower,0.26961665408839347
shapley value,0.26961665408839347
multiagent model,0.2679290569712779
educational model,0.2679290569712779
advanced pharmacy practice experience,0.2679290569712779
system dynamic model,0.2665536235659403
system thinking,0.2665536235659403
dynamic mechanical analysis,0.265111830998733
fft algorithm,0.26478817602044097
reinforced concrete frame,0.26478817602044097
automaton theory computability and decidability,0.26478817602044097
computer programming theory,0.26478817602044097
environmental kuznets curve,0.26478817602044097
mathematical technique set theory,0.26478817602044097
microfabrication process,0.2643141175796939
inbreeding depression,0.2643141175796939
outcrossing,0.2643141175796939
functional suitability,0.2643141175796939
building energy performance,0.2643141175796939
crlb,0.2643141175796939
process plan,0.2643141175796939
microfabrication technique,0.2643141175796939
manufacturing cell,0.2643141175796939
stft,0.2643141175796939
statespace modeling,0.2643141175796939
stochastic optimization problem,0.2643141175796939
cell formation,0.2643141175796939
allocator,0.2643141175796939
cramu00e9rrao lower bound,0.2643141175796939
etalons,0.2643141175796939
programmable gain amplifier,0.2643141175796939
bender decomposition,0.2643141175796939
submarine pipeline,0.2635876066296677
newtonian flow,0.2635876066296677
compressible navierstokes equation,0.2635876066296677
cross correlation method,0.2635876066296677
high reynolds number,0.2635876066296677
viscous fluid,0.2635876066296677
pearson correlation coefficient,0.2635876066296677
pearson correlation,0.2635876066296677
viscous dissipation,0.2635876066296677
closedform solution,0.26143104863267896
electricity cost,0.26143104863267896
intelligence analyst,0.26143104863267896
supermarket,0.26143104863267896
pci express,0.26143104863267896
credit card fraud,0.26143104863267896
annealing process,0.26143104863267896
testability analysis,0.26143104863267896
librarian,0.26143104863267896
rule basis,0.26143104863267896
function point analysis,0.26143104863267896
sin,0.26143104863267896
emi,0.26143104863267896
adaptive elearning system,0.26143104863267896
electrooptic modulators,0.26143104863267896
near field scanning optical microscopy,0.26143104863267896
ion bombardment,0.26143104863267896
electromagnetic launcher,0.26143104863267896
flexible jobshop scheduling,0.26143104863267896
periodic sequence,0.26143104863267896
nongaussian distribution,0.26143104863267896
thresholding algorithm,0.261227338883787
control polygon,0.261227338883787
natural scene statistic,0.261227338883787
digital right,0.261227338883787
edge coloring,0.261227338883787
ukf,0.261227338883787
data association problem,0.261227338883787
thresholding technique,0.261227338883787
vertex coloring,0.261227338883787
coloring algorithm,0.261227338883787
coloring problem,0.261227338883787
perceptual image quality,0.261227338883787
unscented kalman filtering,0.261227338883787
navigation accuracy,0.261227338883787
spline curve,0.261227338883787
image thresholding,0.261227338883787
application in subject area,0.261227338883787
finite element software,0.2602499228175609
bone stress,0.2602499228175609
fe model,0.2602499228175609
constitutive modeling,0.2602499228175609
contact stress,0.2602499228175609
von mises stress,0.2602499228175609
ensemble kalman filter,0.2588042512055091
nextgen,0.25711665408839346
automatic identification system,0.25711665408839346
fuel filter,0.25711665408839346
"genome, viral",0.25711665408839346
labor force,0.25711665408839346
cpld,0.25711665408839346
air traffic controller,0.25711665408839346
random walk algorithm,0.25711665408839346
energy resolution,0.25711665408839346
random walk model,0.25711665408839346
software reusability,0.25711665408839346
graphbased model,0.25711665408839346
logic cell,0.25711665408839346
multisensor information fusion,0.25711665408839346
graphbased representation,0.25711665408839346
initial alignment,0.25664259564764647
random forest classifier,0.25664259564764647
evolution of cooperation,0.25664259564764647
gray map,0.25664259564764647
deep boltzmann machine,0.25664259564764647
nano electromechanical system,0.25664259564764647
asynchronous learning,0.25664259564764647
apd,0.25664259564764647
voronoi region,0.25664259564764647
nonadditive measure,0.25664259564764647
pullin voltage,0.25664259564764647
replicator dynamic,0.25664259564764647
airport building,0.25664259564764647
dual code,0.25664259564764647
voronoi cell,0.25664259564764647
mct,0.25664259564764647
generator polynomial,0.25664259564764647
superior longitudinal bundle,0.25664259564764647
silicon,0.25664259564764647
defocus blur,0.25664259564764647
defocusing,0.25664259564764647
random forest algorithm,0.25664259564764647
prefix code,0.25664259564764647
electric power industry,0.25664259564764647
income tax,0.25664259564764647
tax system,0.25664259564764647
matlab program,0.2564339003204762
boundary value,0.2564339003204762
boundary conditioning,0.2564339003204762
introductory computer science,0.2564339003204762
twopoint boundary value problem,0.2564339003204762
matlab software,0.2564339003204762
matlab environment,0.2564339003204762
c education,0.2564339003204762
engineering drawing,0.2542994281158486
free end,0.2542994281158486
artificial compressibility,0.2542994281158486
plane graph,0.2542994281158486
axial resolution,0.25225474590722136
piv,0.25225474590722136
matlabsimulink,0.25225474590722136
stateflow,0.25225474590722136
simulink model,0.25225474590722136
optical coherence tomography,0.25225474590722136
ergonomic design,0.25225474590722136
traveling wave solution,0.25225474590722136
diffuse optical tomography,0.25225474590722136
tuned mass damper,0.25225474590722136
"tomography, optical",0.25225474590722136
newtonian,0.25225474590722136
fieldprogrammable gate array implementation,0.25225474590722136
velocimetry,0.25225474590722136
musculoskeletal disorder,0.25225474590722136
fourier optic,0.25225474590722136
p600,0.2519791247294585
"models, educational",0.2519791247294585
reactive power compensation,0.2508235361498368
reactiondiffusion model,0.24943751993467647
reaction diffusion equation,0.24943751993467647
selfdiffusion coefficient,0.24943751993467647
perturbation method,0.24943751993467647
perturbation theory,0.24943751993467647
engine control,0.24671285135444332
gas engine,0.24671285135444332
internal combustion,0.24671285135444332
air engine,0.24671285135444332
marine engine,0.24671285135444332
agentbased modelling,0.24630425120550908
ensemble forecasting,0.24630425120550908
boltzmann machine,0.24630425120550908
corner point,0.24630425120550908
detectivity,0.24583019276476206
c4.5 algorithm,0.24583019276476206
crt,0.24583019276476206
modelbased system engineering,0.24583019276476206
quantitative attribute,0.24583019276476206
steel frame,0.24583019276476206
electronic control,0.24583019276476206
oil recovery,0.24583019276476206
brca1 protein,0.24583019276476206
micromechanical model,0.24583019276476206
fahp,0.24583019276476206
structured light system,0.24583019276476206
fuzzy rulebased classifier,0.24583019276476206
interference ratio,0.24583019276476206
inverse modeling,0.24583019276476206
group signature scheme,0.24583019276476206
micro part,0.24583019276476206
geneticfuzzy,0.24583019276476206
car model,0.24583019276476206
multispectral imaging system,0.24583019276476206
agv,0.24583019276476206
curing process,0.24583019276476206
phylogenetic network,0.24583019276476206
plc system,0.24583019276476206
oled display,0.24583019276476206
raster data,0.24583019276476206
edgesets,0.24583019276476206
noise intensity,0.24583019276476206
visually impaired people,0.2434870252329642
fast fourier transform algorithm,0.2434870252329642
agentbased framework,0.2434870252329642
schur complement,0.2434870252329642
agentbased approach,0.2434870252329642
agentbased architecture,0.2434870252329642
preconditioning technique,0.2434870252329642
engine speed,0.23992618809631025
engine piston,0.23992618809631025
cylinder pressure,0.23992618809631025
essential boundary condition,0.23992618809631025
data governance,0.2386327292734616
surface crack,0.2386327292734616
research support a topic,0.2386327292734616
evolutionary stability,0.2386327292734616
ecological integrity,0.2386327292734616
learning game,0.2386327292734616
biotic index,0.2386327292734616
positron annihilation lifetime spectroscopy,0.2386327292734616
evolutionary stable strategy,0.2386327292734616
cryoelectron tomography,0.2386327292734616
electron microscope tomography,0.2386327292734616
reproductive fitness,0.2386327292734616
es,0.2386327292734616
iterated prisoner dilemma,0.2386327292734616
bioassessment,0.23581550330091672
coalition structure,0.23581550330091672
embedded microcontroller,0.23581550330091672
pic microcontrollers,0.23581550330091672
index of biotic integrity,0.23581550330091672
"internship, nonmedical",0.23305740460746394
semantic priming,0.23233961133490497
heuristic approach,0.2309535951197446
inertial system,0.2309535951197446
matrix transformation,0.2309535951197446
deterministic,0.22782032639057723
damage location,0.22782032639057723
"economics, pharmaceutical",0.22782032639057723
hierarchical modeling,0.22782032639057723
american society of healthsystem pharmacist,0.22782032639057723
